agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q Goal Reward 1 init,9,25,26.0,0.013513513513513514,3885.0,74.0
Q Goal Reward 1 init,9,26,27.0,0.01282051282051282,3963.0,78.0
Q Goal Reward 1 init,9,27,28.0,0.012048192771084338,4046.0,83.0
Q Goal Reward 1 init,9,28,29.0,0.023809523809523808,4088.0,42.0
Q Goal Reward 1 init,9,29,30.0,0.021739130434782608,4134.0,46.0
Q Goal Reward 1 init,9,30,31.0,0.023255813953488372,4177.0,43.0
Q Goal Reward 1 init,9,31,32.0,0.02040816326530612,4226.0,49.0
Q Goal Reward 1 init,9,32,33.0,0.017543859649122806,4283.0,57.0
Q Goal Reward 1 init,9,33,34.0,0.024390243902439025,4324.0,41.0
Q Goal Reward 1 init,9,34,35.0,0.013157894736842105,4400.0,76.0
Q Goal Reward 1 init,9,35,36.0,0.02702702702702703,4437.0,37.0
Q Goal Reward 1 init,9,36,37.0,0.034482758620689655,4466.0,29.0
Q Goal Reward 1 init,9,37,38.0,0.038461538461538464,4492.0,26.0
Q Goal Reward 1 init,9,38,39.0,0.023809523809523808,4534.0,42.0
Q Goal Reward 1 init,9,39,40.0,0.012195121951219513,4616.0,82.0
Q Goal Reward 1 init,9,40,41.0,0.010752688172043012,4709.0,93.0
Q Goal Reward 1 init,9,41,42.0,0.04,4734.0,25.0
Q Goal Reward 1 init,9,42,43.0,0.02564102564102564,4773.0,39.0
Q Goal Reward 1 init,9,43,44.0,0.037037037037037035,4800.0,27.0
Q Goal Reward 1 init,9,44,45.0,0.023255813953488372,4843.0,43.0
Q Goal Reward 1 init,9,45,46.0,0.029411764705882353,4877.0,34.0
Q Goal Reward 1 init,9,46,47.0,0.045454545454545456,4899.0,22.0
Q Goal Reward 1 init,9,47,48.0,0.0196078431372549,4950.0,51.0
Q Goal Reward 1 init,9,48,49.0,0.030303030303030304,4983.0,33.0
Q Goal Reward 1 init,9,49,50.0,0.027777777777777776,5019.0,36.0
Q Goal Reward 1 init,9,50,51.0,0.030303030303030304,5052.0,33.0
Q Goal Reward 1 init,9,51,52.0,0.03333333333333333,5082.0,30.0
Q Goal Reward 1 init,9,52,53.0,0.038461538461538464,5108.0,26.0
Q Goal Reward 1 init,9,53,54.0,0.03225806451612903,5139.0,31.0
Q Goal Reward 1 init,9,54,55.0,0.034482758620689655,5168.0,29.0
Q Goal Reward 1 init,9,55,56.0,0.045454545454545456,5190.0,22.0
Q Goal Reward 1 init,9,56,57.0,0.041666666666666664,5214.0,24.0
Q Goal Reward 1 init,9,57,58.0,0.02040816326530612,5263.0,49.0
Q Goal Reward 1 init,9,58,59.0,0.03225806451612903,5294.0,31.0
Q Goal Reward 1 init,9,59,60.0,0.037037037037037035,5321.0,27.0
Q Goal Reward 1 init,9,60,61.0,0.038461538461538464,5347.0,26.0
Q Goal Reward 1 init,9,61,62.0,0.02631578947368421,5385.0,38.0
Q Goal Reward 1 init,9,62,63.0,0.037037037037037035,5412.0,27.0
Q Goal Reward 1 init,9,63,64.0,0.0196078431372549,5463.0,51.0
Q Goal Reward 1 init,9,64,65.0,0.03125,5495.0,32.0
Q Goal Reward 1 init,9,65,66.0,0.045454545454545456,5517.0,22.0
Q Goal Reward 1 init,9,66,67.0,0.045454545454545456,5539.0,22.0
Q Goal Reward 1 init,9,67,68.0,0.03333333333333333,5569.0,30.0
Q Goal Reward 1 init,9,68,69.0,0.038461538461538464,5595.0,26.0
Q Goal Reward 1 init,9,69,70.0,0.034482758620689655,5624.0,29.0
Q Goal Reward 1 init,9,70,71.0,0.04,5649.0,25.0
Q Goal Reward 1 init,9,71,72.0,0.041666666666666664,5673.0,24.0
Q Goal Reward 1 init,9,72,73.0,0.02857142857142857,5708.0,35.0
Q Goal Reward 1 init,9,73,74.0,0.030303030303030304,5741.0,33.0
Q Goal Reward 1 init,9,74,75.0,0.037037037037037035,5768.0,27.0
Q Goal Reward 1 init,9,75,76.0,0.02857142857142857,5803.0,35.0
Q Goal Reward 1 init,9,76,77.0,0.045454545454545456,5825.0,22.0
Q Goal Reward 1 init,9,77,78.0,0.041666666666666664,5849.0,24.0
Q Goal Reward 1 init,9,78,79.0,0.043478260869565216,5872.0,23.0
Q Goal Reward 1 init,9,79,80.0,0.043478260869565216,5895.0,23.0
Q Goal Reward 1 init,9,80,81.0,0.041666666666666664,5919.0,24.0
Q Goal Reward 1 init,9,81,82.0,0.05,5939.0,20.0
Q Goal Reward 1 init,9,82,83.0,0.045454545454545456,5961.0,22.0
Q Goal Reward 1 init,9,83,84.0,0.045454545454545456,5983.0,22.0
Q Goal Reward 1 init,9,84,85.0,0.038461538461538464,6009.0,26.0
Q Goal Reward 1 init,9,85,86.0,0.038461538461538464,6035.0,26.0
Q Goal Reward 1 init,9,86,87.0,0.041666666666666664,6059.0,24.0
Q Goal Reward 1 init,9,87,88.0,0.041666666666666664,6083.0,24.0
Q Goal Reward 1 init,9,88,89.0,0.038461538461538464,6109.0,26.0
Q Goal Reward 1 init,9,89,90.0,0.041666666666666664,6133.0,24.0
Q Goal Reward 1 init,9,90,91.0,0.047619047619047616,6154.0,21.0
Q Goal Reward 1 init,9,91,92.0,0.05,6174.0,20.0
Q Goal Reward 1 init,9,92,93.0,0.04,6199.0,25.0
Q Goal Reward 1 init,9,93,94.0,0.05,6219.0,20.0
Q Goal Reward 1 init,9,94,95.0,0.045454545454545456,6241.0,22.0
Q Goal Reward 1 init,9,95,96.0,0.041666666666666664,6265.0,24.0
Q Goal Reward 1 init,9,96,97.0,0.05,6285.0,20.0
Q Goal Reward 1 init,9,97,98.0,0.045454545454545456,6307.0,22.0
Q Goal Reward 1 init,9,98,99.0,0.045454545454545456,6329.0,22.0
Q Goal Reward 1 init,9,99,100.0,0.045454545454545456,6351.0,22.0
Q Goal Reward,0,0,1.0,5.662514156285391E-4,1766.0,1766.0
Q Goal Reward,0,1,2.0,0.0031545741324921135,2083.0,317.0
Q Goal Reward,0,2,3.0,0.002105263157894737,2558.0,475.0
Q Goal Reward,0,3,4.0,0.0011560693641618498,3423.0,865.0
Q Goal Reward,0,4,5.0,0.005494505494505495,3605.0,182.0
Q Goal Reward,0,5,6.0,0.003125,3925.0,320.0
Q Goal Reward,0,6,7.0,0.00234192037470726,4352.0,427.0
Q Goal Reward,0,7,8.0,0.0019083969465648854,4876.0,524.0
Q Goal Reward,0,8,9.0,0.002364066193853428,5299.0,423.0
Q Goal Reward,0,9,10.0,0.007246376811594203,5437.0,138.0
Q Goal Reward,0,10,11.0,0.0013297872340425532,6189.0,752.0
Q Goal Reward,0,11,12.0,6.64451827242525E-4,7694.0,1505.0
Q Goal Reward,0,12,13.0,0.011627906976744186,7780.0,86.0
Q Goal Reward,0,13,14.0,9.794319294809011E-4,8801.0,1021.0
Q Goal Reward,0,14,15.0,0.0040650406504065045,9047.0,246.0
Q Goal Reward,0,15,16.0,0.0049261083743842365,9250.0,203.0
Q Goal Reward,0,16,17.0,0.017857142857142856,9306.0,56.0
Q Goal Reward,0,17,18.0,0.017241379310344827,9364.0,58.0
Q Goal Reward,0,18,19.0,0.004,9614.0,250.0
Q Goal Reward,0,19,20.0,0.03571428571428571,9642.0,28.0
Q Goal Reward,0,20,21.0,0.0125,9722.0,80.0
Q Goal Reward,0,21,22.0,0.02857142857142857,9757.0,35.0
Q Goal Reward,0,22,23.0,0.022727272727272728,9801.0,44.0
Q Goal Reward,0,23,24.0,0.020833333333333332,9849.0,48.0
Q Goal Reward,0,24,25.0,0.047619047619047616,9870.0,21.0
Q Goal Reward,0,25,26.0,0.03333333333333333,9900.0,30.0
Q Goal Reward,0,26,27.0,0.03333333333333333,9930.0,30.0
Q Goal Reward,0,27,28.0,0.03333333333333333,9960.0,30.0
Q Goal Reward,0,28,29.0,0.045454545454545456,9982.0,22.0
Q Goal Reward,0,29,30.0,0.045454545454545456,10004.0,22.0
Q Goal Reward,0,30,31.0,0.045454545454545456,10026.0,22.0
Q Goal Reward,0,31,32.0,0.041666666666666664,10050.0,24.0
Q Goal Reward,0,32,33.0,0.05,10070.0,20.0
Q Goal Reward,0,33,34.0,0.041666666666666664,10094.0,24.0
Q Goal Reward,0,34,35.0,0.045454545454545456,10116.0,22.0
Q Goal Reward,0,35,36.0,0.045454545454545456,10138.0,22.0
Q Goal Reward,0,36,37.0,0.038461538461538464,10164.0,26.0
Q Goal Reward,0,37,38.0,0.02127659574468085,10211.0,47.0
Q Goal Reward,0,38,39.0,0.047619047619047616,10232.0,21.0
Q Goal Reward,0,39,40.0,0.045454545454545456,10254.0,22.0
Q Goal Reward,0,40,41.0,0.05,10274.0,20.0
Q Goal Reward,0,41,42.0,0.043478260869565216,10297.0,23.0
Q Goal Reward,0,42,43.0,0.038461538461538464,10323.0,26.0
Q Goal Reward,0,43,44.0,0.023809523809523808,10365.0,42.0
Q Goal Reward,0,44,45.0,0.041666666666666664,10389.0,24.0
Q Goal Reward,0,45,46.0,0.041666666666666664,10413.0,24.0
Q Goal Reward,0,46,47.0,0.04,10438.0,25.0
Q Goal Reward,0,47,48.0,0.05,10458.0,20.0
Q Goal Reward,0,48,49.0,0.041666666666666664,10482.0,24.0
Q Goal Reward,0,49,50.0,0.037037037037037035,10509.0,27.0
Q Goal Reward,0,50,51.0,0.03125,10541.0,32.0
Q Goal Reward,0,51,52.0,0.05,10561.0,20.0
Q Goal Reward,0,52,53.0,0.045454545454545456,10583.0,22.0
Q Goal Reward,0,53,54.0,0.05,10603.0,20.0
Q Goal Reward,0,54,55.0,0.047619047619047616,10624.0,21.0
Q Goal Reward,0,55,56.0,0.05,10644.0,20.0
Q Goal Reward,0,56,57.0,0.03571428571428571,10672.0,28.0
Q Goal Reward,0,57,58.0,0.05,10692.0,20.0
Q Goal Reward,0,58,59.0,0.045454545454545456,10714.0,22.0
Q Goal Reward,0,59,60.0,0.041666666666666664,10738.0,24.0
Q Goal Reward,0,60,61.0,0.05,10758.0,20.0
Q Goal Reward,0,61,62.0,0.041666666666666664,10782.0,24.0
Q Goal Reward,0,62,63.0,0.038461538461538464,10808.0,26.0
Q Goal Reward,0,63,64.0,0.038461538461538464,10834.0,26.0
Q Goal Reward,0,64,65.0,0.05,10854.0,20.0
Q Goal Reward,0,65,66.0,0.045454545454545456,10876.0,22.0
Q Goal Reward,0,66,67.0,0.045454545454545456,10898.0,22.0
Q Goal Reward,0,67,68.0,0.038461538461538464,10924.0,26.0
Q Goal Reward,0,68,69.0,0.05,10944.0,20.0
Q Goal Reward,0,69,70.0,0.04,10969.0,25.0
Q Goal Reward,0,70,71.0,0.047619047619047616,10990.0,21.0
Q Goal Reward,0,71,72.0,0.045454545454545456,11012.0,22.0
Q Goal Reward,0,72,73.0,0.047619047619047616,11033.0,21.0
Q Goal Reward,0,73,74.0,0.045454545454545456,11055.0,22.0
Q Goal Reward,0,74,75.0,0.03225806451612903,11086.0,31.0
Q Goal Reward,0,75,76.0,0.043478260869565216,11109.0,23.0
Q Goal Reward,0,76,77.0,0.03333333333333333,11139.0,30.0
Q Goal Reward,0,77,78.0,0.03125,11171.0,32.0
Q Goal Reward,0,78,79.0,0.045454545454545456,11193.0,22.0
Q Goal Reward,0,79,80.0,0.047619047619047616,11214.0,21.0
Q Goal Reward,0,80,81.0,0.045454545454545456,11236.0,22.0
Q Goal Reward,0,81,82.0,0.05,11256.0,20.0
Q Goal Reward,0,82,83.0,0.043478260869565216,11279.0,23.0
Q Goal Reward,0,83,84.0,0.03125,11311.0,32.0
Q Goal Reward,0,84,85.0,0.029411764705882353,11345.0,34.0
Q Goal Reward,0,85,86.0,0.045454545454545456,11367.0,22.0
Q Goal Reward,0,86,87.0,0.043478260869565216,11390.0,23.0
Q Goal Reward,0,87,88.0,0.05,11410.0,20.0
Q Goal Reward,0,88,89.0,0.047619047619047616,11431.0,21.0
Q Goal Reward,0,89,90.0,0.03125,11463.0,32.0
Q Goal Reward,0,90,91.0,0.045454545454545456,11485.0,22.0
Q Goal Reward,0,91,92.0,0.045454545454545456,11507.0,22.0
Q Goal Reward,0,92,93.0,0.043478260869565216,11530.0,23.0
Q Goal Reward,0,93,94.0,0.047619047619047616,11551.0,21.0
Q Goal Reward,0,94,95.0,0.045454545454545456,11573.0,22.0
Q Goal Reward,0,95,96.0,0.041666666666666664,11597.0,24.0
Q Goal Reward,0,96,97.0,0.034482758620689655,11626.0,29.0
Q Goal Reward,0,97,98.0,0.05,11646.0,20.0
Q Goal Reward,0,98,99.0,0.05,11666.0,20.0
Q Goal Reward,0,99,100.0,0.045454545454545456,11688.0,22.0
Q Goal Reward,1,0,1.0,5.425935973955507E-4,1843.0,1843.0
Q Goal Reward,1,1,2.0,0.0011961722488038277,2679.0,836.0
Q Goal Reward,1,2,3.0,0.008771929824561403,2793.0,114.0
Q Goal Reward,1,3,4.0,4.0257648953301127E-4,5277.0,2484.0
Q Goal Reward,1,4,5.0,8.764241893076249E-4,6418.0,1141.0
Q Goal Reward,1,5,6.0,0.008333333333333333,6538.0,120.0
Q Goal Reward,1,6,7.0,0.008,6663.0,125.0
Q Goal Reward,1,7,8.0,0.0027624309392265192,7025.0,362.0
Q Goal Reward,1,8,9.0,0.0017667844522968198,7591.0,566.0
Q Goal Reward,1,9,10.0,5.246589716684155E-4,9497.0,1906.0
Q Goal Reward,1,10,11.0,5.896226415094339E-4,11193.0,1696.0
Q Goal Reward,1,11,12.0,0.004132231404958678,11435.0,242.0
Q Goal Reward,1,12,13.0,0.002551020408163265,11827.0,392.0
Q Goal Reward,1,13,14.0,0.009523809523809525,11932.0,105.0
Q Goal Reward,1,14,15.0,0.002331002331002331,12361.0,429.0
Q Goal Reward,1,15,16.0,0.0011876484560570072,13203.0,842.0
Q Goal Reward,1,16,17.0,0.0036900369003690036,13474.0,271.0
Q Goal Reward,1,17,18.0,0.0028735632183908046,13822.0,348.0
Q Goal Reward,1,18,19.0,0.0029940119760479044,14156.0,334.0
Q Goal Reward,1,19,20.0,0.0027397260273972603,14521.0,365.0
Q Goal Reward,1,20,21.0,0.011494252873563218,14608.0,87.0
Q Goal Reward,1,21,22.0,0.004629629629629629,14824.0,216.0
Q Goal Reward,1,22,23.0,0.0056179775280898875,15002.0,178.0
Q Goal Reward,1,23,24.0,0.004672897196261682,15216.0,214.0
Q Goal Reward,1,24,25.0,0.0196078431372549,15267.0,51.0
Q Goal Reward,1,25,26.0,0.02564102564102564,15306.0,39.0
Q Goal Reward,1,26,27.0,0.0036900369003690036,15577.0,271.0
Q Goal Reward,1,27,28.0,0.00980392156862745,15679.0,102.0
Q Goal Reward,1,28,29.0,0.002531645569620253,16074.0,395.0
Q Goal Reward,1,29,30.0,0.02631578947368421,16112.0,38.0
Q Goal Reward,1,30,31.0,0.0196078431372549,16163.0,51.0
Q Goal Reward,1,31,32.0,0.02040816326530612,16212.0,49.0
Q Goal Reward,1,32,33.0,0.006666666666666667,16362.0,150.0
Q Goal Reward,1,33,34.0,0.03125,16394.0,32.0
Q Goal Reward,1,34,35.0,0.041666666666666664,16418.0,24.0
Q Goal Reward,1,35,36.0,0.024390243902439025,16459.0,41.0
Q Goal Reward,1,36,37.0,0.045454545454545456,16481.0,22.0
Q Goal Reward,1,37,38.0,0.03225806451612903,16512.0,31.0
Q Goal Reward,1,38,39.0,0.03571428571428571,16540.0,28.0
Q Goal Reward,1,39,40.0,0.045454545454545456,16562.0,22.0
Q Goal Reward,1,40,41.0,0.037037037037037035,16589.0,27.0
Q Goal Reward,1,41,42.0,0.045454545454545456,16611.0,22.0
Q Goal Reward,1,42,43.0,0.045454545454545456,16633.0,22.0
Q Goal Reward,1,43,44.0,0.045454545454545456,16655.0,22.0
Q Goal Reward,1,44,45.0,0.03571428571428571,16683.0,28.0
Q Goal Reward,1,45,46.0,0.045454545454545456,16705.0,22.0
Q Goal Reward,1,46,47.0,0.038461538461538464,16731.0,26.0
Q Goal Reward,1,47,48.0,0.05,16751.0,20.0
Q Goal Reward,1,48,49.0,0.043478260869565216,16774.0,23.0
Q Goal Reward,1,49,50.0,0.045454545454545456,16796.0,22.0
Q Goal Reward,1,50,51.0,0.037037037037037035,16823.0,27.0
Q Goal Reward,1,51,52.0,0.034482758620689655,16852.0,29.0
Q Goal Reward,1,52,53.0,0.05,16872.0,20.0
Q Goal Reward,1,53,54.0,0.05,16892.0,20.0
Q Goal Reward,1,54,55.0,0.05,16912.0,20.0
Q Goal Reward,1,55,56.0,0.045454545454545456,16934.0,22.0
Q Goal Reward,1,56,57.0,0.05,16954.0,20.0
Q Goal Reward,1,57,58.0,0.045454545454545456,16976.0,22.0
Q Goal Reward,1,58,59.0,0.041666666666666664,17000.0,24.0
Q Goal Reward,1,59,60.0,0.045454545454545456,17022.0,22.0
Q Goal Reward,1,60,61.0,0.043478260869565216,17045.0,23.0
Q Goal Reward,1,61,62.0,0.043478260869565216,17068.0,23.0
Q Goal Reward,1,62,63.0,0.05,17088.0,20.0
Q Goal Reward,1,63,64.0,0.05,17108.0,20.0
Q Goal Reward,1,64,65.0,0.045454545454545456,17130.0,22.0
Q Goal Reward,1,65,66.0,0.047619047619047616,17151.0,21.0
Q Goal Reward,1,66,67.0,0.05,17171.0,20.0
Q Goal Reward,1,67,68.0,0.045454545454545456,17193.0,22.0
Q Goal Reward,1,68,69.0,0.05,17213.0,20.0
Q Goal Reward,1,69,70.0,0.05,17233.0,20.0
Q Goal Reward,1,70,71.0,0.05,17253.0,20.0
Q Goal Reward,1,71,72.0,0.047619047619047616,17274.0,21.0
Q Goal Reward,1,72,73.0,0.041666666666666664,17298.0,24.0
Q Goal Reward,1,73,74.0,0.05,17318.0,20.0
Q Goal Reward,1,74,75.0,0.045454545454545456,17340.0,22.0
Q Goal Reward,1,75,76.0,0.043478260869565216,17363.0,23.0
Q Goal Reward,1,76,77.0,0.047619047619047616,17384.0,21.0
Q Goal Reward,1,77,78.0,0.05,17404.0,20.0
Q Goal Reward,1,78,79.0,0.045454545454545456,17426.0,22.0
Q Goal Reward,1,79,80.0,0.02702702702702703,17463.0,37.0
Q Goal Reward,1,80,81.0,0.041666666666666664,17487.0,24.0
Q Goal Reward,1,81,82.0,0.03125,17519.0,32.0
Q Goal Reward,1,82,83.0,0.045454545454545456,17541.0,22.0
Q Goal Reward,1,83,84.0,0.05,17561.0,20.0
Q Goal Reward,1,84,85.0,0.047619047619047616,17582.0,21.0
Q Goal Reward,1,85,86.0,0.045454545454545456,17604.0,22.0
Q Goal Reward,1,86,87.0,0.045454545454545456,17626.0,22.0
Q Goal Reward,1,87,88.0,0.05,17646.0,20.0
Q Goal Reward,1,88,89.0,0.05,17666.0,20.0
Q Goal Reward,1,89,90.0,0.05,17686.0,20.0
Q Goal Reward,1,90,91.0,0.045454545454545456,17708.0,22.0
Q Goal Reward,1,91,92.0,0.041666666666666664,17732.0,24.0
Q Goal Reward,1,92,93.0,0.041666666666666664,17756.0,24.0
Q Goal Reward,1,93,94.0,0.05,17776.0,20.0
Q Goal Reward,1,94,95.0,0.041666666666666664,17800.0,24.0
Q Goal Reward,1,95,96.0,0.045454545454545456,17822.0,22.0
Q Goal Reward,1,96,97.0,0.045454545454545456,17844.0,22.0
Q Goal Reward,1,97,98.0,0.041666666666666664,17868.0,24.0
Q Goal Reward,1,98,99.0,0.045454545454545456,17890.0,22.0
Q Goal Reward,1,99,100.0,0.041666666666666664,17914.0,24.0
Q Goal Reward,2,0,1.0,0.0031645569620253164,316.0,316.0
Q Goal Reward,2,1,2.0,0.003472222222222222,604.0,288.0
Q Goal Reward,2,2,3.0,8.620689655172414E-4,1764.0,1160.0
Q Goal Reward,2,3,4.0,0.003048780487804878,2092.0,328.0
Q Goal Reward,2,4,5.0,0.00186219739292365,2629.0,537.0
Q Goal Reward,2,5,6.0,0.006329113924050633,2787.0,158.0
Q Goal Reward,2,6,7.0,0.011764705882352941,2872.0,85.0
Q Goal Reward,2,7,8.0,0.001851851851851852,3412.0,540.0
Q Goal Reward,2,8,9.0,0.0037735849056603774,3677.0,265.0
Q Goal Reward,2,9,10.0,0.0022988505747126436,4112.0,435.0
Q Goal Reward,2,10,11.0,0.006329113924050633,4270.0,158.0
Q Goal Reward,2,11,12.0,0.0012121212121212121,5095.0,825.0
Q Goal Reward,2,12,13.0,0.0011098779134295228,5996.0,901.0
Q Goal Reward,2,13,14.0,0.004830917874396135,6203.0,207.0
Q Goal Reward,2,14,15.0,5.31632110579479E-4,8084.0,1881.0
Q Goal Reward,2,15,16.0,0.001092896174863388,8999.0,915.0
Q Goal Reward,2,16,17.0,0.0024752475247524753,9403.0,404.0
Q Goal Reward,2,17,18.0,8.771929824561404E-4,10543.0,1140.0
Q Goal Reward,2,18,19.0,0.001968503937007874,11051.0,508.0
Q Goal Reward,2,19,20.0,0.002105263157894737,11526.0,475.0
Q Goal Reward,2,20,21.0,0.005847953216374269,11697.0,171.0
Q Goal Reward,2,21,22.0,0.0022988505747126436,12132.0,435.0
Q Goal Reward,2,22,23.0,0.0011668611435239206,12989.0,857.0
Q Goal Reward,2,23,24.0,0.012987012987012988,13066.0,77.0
Q Goal Reward,2,24,25.0,0.022727272727272728,13110.0,44.0
Q Goal Reward,2,25,26.0,0.006060606060606061,13275.0,165.0
Q Goal Reward,2,26,27.0,0.004464285714285714,13499.0,224.0
Q Goal Reward,2,27,28.0,0.02702702702702703,13536.0,37.0
Q Goal Reward,2,28,29.0,0.037037037037037035,13563.0,27.0
Q Goal Reward,2,29,30.0,0.006535947712418301,13716.0,153.0
Q Goal Reward,2,30,31.0,0.03571428571428571,13744.0,28.0
Q Goal Reward,2,31,32.0,0.02857142857142857,13779.0,35.0
Q Goal Reward,2,32,33.0,0.045454545454545456,13801.0,22.0
Q Goal Reward,2,33,34.0,0.045454545454545456,13823.0,22.0
Q Goal Reward,2,34,35.0,0.045454545454545456,13845.0,22.0
Q Goal Reward,2,35,36.0,0.038461538461538464,13871.0,26.0
Q Goal Reward,2,36,37.0,0.045454545454545456,13893.0,22.0
Q Goal Reward,2,37,38.0,0.037037037037037035,13920.0,27.0
Q Goal Reward,2,38,39.0,0.041666666666666664,13944.0,24.0
Q Goal Reward,2,39,40.0,0.045454545454545456,13966.0,22.0
Q Goal Reward,2,40,41.0,0.038461538461538464,13992.0,26.0
Q Goal Reward,2,41,42.0,0.019230769230769232,14044.0,52.0
Q Goal Reward,2,42,43.0,0.041666666666666664,14068.0,24.0
Q Goal Reward,2,43,44.0,0.045454545454545456,14090.0,22.0
Q Goal Reward,2,44,45.0,0.041666666666666664,14114.0,24.0
Q Goal Reward,2,45,46.0,0.038461538461538464,14140.0,26.0
Q Goal Reward,2,46,47.0,0.04,14165.0,25.0
Q Goal Reward,2,47,48.0,0.041666666666666664,14189.0,24.0
Q Goal Reward,2,48,49.0,0.037037037037037035,14216.0,27.0
Q Goal Reward,2,49,50.0,0.041666666666666664,14240.0,24.0
Q Goal Reward,2,50,51.0,0.038461538461538464,14266.0,26.0
Q Goal Reward,2,51,52.0,0.041666666666666664,14290.0,24.0
Q Goal Reward,2,52,53.0,0.043478260869565216,14313.0,23.0
Q Goal Reward,2,53,54.0,0.045454545454545456,14335.0,22.0
Q Goal Reward,2,54,55.0,0.045454545454545456,14357.0,22.0
Q Goal Reward,2,55,56.0,0.045454545454545456,14379.0,22.0
Q Goal Reward,2,56,57.0,0.045454545454545456,14401.0,22.0
Q Goal Reward,2,57,58.0,0.045454545454545456,14423.0,22.0
Q Goal Reward,2,58,59.0,0.047619047619047616,14444.0,21.0
Q Goal Reward,2,59,60.0,0.04,14469.0,25.0
Q Goal Reward,2,60,61.0,0.037037037037037035,14496.0,27.0
Q Goal Reward,2,61,62.0,0.045454545454545456,14518.0,22.0
Q Goal Reward,2,62,63.0,0.037037037037037035,14545.0,27.0
Q Goal Reward,2,63,64.0,0.05,14565.0,20.0
Q Goal Reward,2,64,65.0,0.045454545454545456,14587.0,22.0
Q Goal Reward,2,65,66.0,0.041666666666666664,14611.0,24.0
Q Goal Reward,2,66,67.0,0.047619047619047616,14632.0,21.0
Q Goal Reward,2,67,68.0,0.05,14652.0,20.0
Q Goal Reward,2,68,69.0,0.045454545454545456,14674.0,22.0
Q Goal Reward,2,69,70.0,0.038461538461538464,14700.0,26.0
Q Goal Reward,2,70,71.0,0.041666666666666664,14724.0,24.0
Q Goal Reward,2,71,72.0,0.045454545454545456,14746.0,22.0
Q Goal Reward,2,72,73.0,0.05,14766.0,20.0
Q Goal Reward,2,73,74.0,0.038461538461538464,14792.0,26.0
Q Goal Reward,2,74,75.0,0.041666666666666664,14816.0,24.0
Q Goal Reward,2,75,76.0,0.047619047619047616,14837.0,21.0
Q Goal Reward,2,76,77.0,0.041666666666666664,14861.0,24.0
Q Goal Reward,2,77,78.0,0.05,14881.0,20.0
Q Goal Reward,2,78,79.0,0.05,14901.0,20.0
Q Goal Reward,2,79,80.0,0.045454545454545456,14923.0,22.0
Q Goal Reward,2,80,81.0,0.043478260869565216,14946.0,23.0
Q Goal Reward,2,81,82.0,0.05,14966.0,20.0
Q Goal Reward,2,82,83.0,0.05,14986.0,20.0
Q Goal Reward,2,83,84.0,0.038461538461538464,15012.0,26.0
Q Goal Reward,2,84,85.0,0.03225806451612903,15043.0,31.0
Q Goal Reward,2,85,86.0,0.045454545454545456,15065.0,22.0
Q Goal Reward,2,86,87.0,0.045454545454545456,15087.0,22.0
Q Goal Reward,2,87,88.0,0.041666666666666664,15111.0,24.0
Q Goal Reward,2,88,89.0,0.038461538461538464,15137.0,26.0
Q Goal Reward,2,89,90.0,0.045454545454545456,15159.0,22.0
Q Goal Reward,2,90,91.0,0.041666666666666664,15183.0,24.0
Q Goal Reward,2,91,92.0,0.045454545454545456,15205.0,22.0
Q Goal Reward,2,92,93.0,0.041666666666666664,15229.0,24.0
Q Goal Reward,2,93,94.0,0.041666666666666664,15253.0,24.0
Q Goal Reward,2,94,95.0,0.045454545454545456,15275.0,22.0
Q Goal Reward,2,95,96.0,0.045454545454545456,15297.0,22.0
Q Goal Reward,2,96,97.0,0.038461538461538464,15323.0,26.0
Q Goal Reward,2,97,98.0,0.045454545454545456,15345.0,22.0
Q Goal Reward,2,98,99.0,0.043478260869565216,15368.0,23.0
Q Goal Reward,2,99,100.0,0.05,15388.0,20.0
Q Goal Reward,3,0,1.0,0.004347826086956522,230.0,230.0
Q Goal Reward,3,1,2.0,0.003194888178913738,543.0,313.0
Q Goal Reward,3,2,3.0,0.002702702702702703,913.0,370.0
Q Goal Reward,3,3,4.0,7.363770250368188E-4,2271.0,1358.0
Q Goal Reward,3,4,5.0,7.867820613690008E-4,3542.0,1271.0
Q Goal Reward,3,5,6.0,7.955449482895784E-4,4799.0,1257.0
Q Goal Reward,3,6,7.0,9.174311926605505E-4,5889.0,1090.0
Q Goal Reward,3,7,8.0,0.002380952380952381,6309.0,420.0
Q Goal Reward,3,8,9.0,0.002617801047120419,6691.0,382.0
Q Goal Reward,3,9,10.0,0.0013245033112582781,7446.0,755.0
Q Goal Reward,3,10,11.0,0.0022727272727272726,7886.0,440.0
Q Goal Reward,3,11,12.0,0.005952380952380952,8054.0,168.0
Q Goal Reward,3,12,13.0,0.005208333333333333,8246.0,192.0
Q Goal Reward,3,13,14.0,0.0035842293906810036,8525.0,279.0
Q Goal Reward,3,14,15.0,0.006060606060606061,8690.0,165.0
Q Goal Reward,3,15,16.0,9.699321047526673E-4,9721.0,1031.0
Q Goal Reward,3,16,17.0,0.0028328611898017,10074.0,353.0
Q Goal Reward,3,17,18.0,0.002352941176470588,10499.0,425.0
Q Goal Reward,3,18,19.0,0.007633587786259542,10630.0,131.0
Q Goal Reward,3,19,20.0,0.003289473684210526,10934.0,304.0
Q Goal Reward,3,20,21.0,0.02,10984.0,50.0
Q Goal Reward,3,21,22.0,0.0011337868480725624,11866.0,882.0
